Date, Prices, Generation forecast, System load forecast
2019-05-06 12:00:00,45.32,66563.0,60050.0
2019-05-06 13:00:00,44.19,66286.0,59650.0
2019-05-06 14:00:00,42.08,65221.0,57950.0
2019-05-06 15:00:00,41.09,64016.0,55400.0
2019-05-06 16:00:00,41.16,63314.0,53650.0
2019-05-06 17:00:00,43.87,63133.0,52000.0
2019-05-06 18:00:00,47.19,63293.0,53450.0
2019-05-06 19:00:00,54.4,63324.0,56250.0
2019-05-06 20:00:00,56.14,62743.0,55300.0
2019-05-06 21:00:00,56.14,62526.0,54800.0
2019-05-06 22:00:00,55.0,61662.0,55000.0
2019-05-06 23:00:00,45.66,60229.0,57650.0
2019-05-07 00:00:00,42.32,57594.0,55100.0
2019-05-07 01:00:00,40.98,55949.0,52000.0
2019-05-07 02:00:00,40.8,55534.0,51100.0
2019-05-07 03:00:00,40.03,55194.0,48450.0
2019-05-07 04:00:00,40.03,55247.0,47500.0
2019-05-07 05:00:00,42.71,56588.0,49250.0
2019-05-07 06:00:00,51.59,60601.0,53600.0
2019-05-07 07:00:00,60.16,64675.0,58800.0
2019-05-07 08:00:00,63.9,66110.0,61300.0
2019-05-07 09:00:00,57.53,66444.0,61750.0
2019-05-07 10:00:00,55.11,65957.0,60550.0
2019-05-07 11:00:00,54.03,65272.0,59800.0
2019-05-07 12:00:00,50.94,64961.0,59500.0
2019-05-07 13:00:00,48.94,64626.0,58600.0
2019-05-07 14:00:00,48.0,63928.0,56750.0
2019-05-07 15:00:00,46.77,62857.0,54350.0
2019-05-07 16:00:00,47.1,62078.0,52550.0
2019-05-07 17:00:00,48.94,62584.0,50750.0
2019-05-07 18:00:00,54.0,62668.0,51300.0
2019-05-07 19:00:00,62.57,63771.0,53400.0
2019-05-07 20:00:00,52.94,63099.0,52600.0
2019-05-07 21:00:00,55.0,63440.0,52700.0
2019-05-07 22:00:00,50.98,63047.0,51850.0
2019-05-07 23:00:00,45.0,61392.0,54250.0
2019-05-08 00:00:00,44.18,59564.0,50950.0
2019-05-08 01:00:00,39.03,57205.0,47050.0
2019-05-08 02:00:00,35.96,55915.0,46050.0
2019-05-08 03:00:00,35.79,54885.0,42900.0
2019-05-08 04:00:00,35.08,54651.0,40800.0
2019-05-08 05:00:00,34.64,54865.0,40150.0
2019-05-08 06:00:00,33.96,55731.0,40350.0
2019-05-08 07:00:00,39.48,58298.0,40900.0
2019-05-08 08:00:00,44.49,61961.0,43300.0
2019-05-08 09:00:00,46.2,62925.0,45300.0
2019-05-08 10:00:00,44.66,64019.0,47200.0
2019-05-08 11:00:00,43.5,64026.0,48100.0
2019-05-08 12:00:00,42.87,63620.0,49250.0
2019-05-08 13:00:00,38.19,61522.0,49150.0
2019-05-08 14:00:00,35.78,60228.0,46200.0
2019-05-08 15:00:00,34.9,58980.0,43300.0
2019-05-08 16:00:00,34.38,57832.0,42100.0
2019-05-08 17:00:00,33.0,57580.0,41450.0
2019-05-08 18:00:00,37.35,57269.0,43000.0
2019-05-08 19:00:00,39.19,58000.0,46000.0
2019-05-08 20:00:00,39.61,60206.0,46300.0
2019-05-08 21:00:00,38.01,61017.0,47200.0
2019-05-08 22:00:00,37.28,60100.0,47000.0
2019-05-08 23:00:00,34.16,58379.0,50000.0
2019-05-09 00:00:00,33.92,55720.0,49450.0
2019-05-09 01:00:00,32.01,55102.0,46600.0
2019-05-09 02:00:00,30.26,55287.0,45300.0
2019-05-09 03:00:00,30.69,55481.0,42400.0
2019-05-09 04:00:00,33.1,56297.0,41200.0
2019-05-09 05:00:00,37.07,58042.0,43000.0
2019-05-09 06:00:00,45.99,62678.0,46700.0
2019-05-09 07:00:00,49.92,66074.0,50800.0
2019-05-09 08:00:00,54.66,67257.0,53750.0
2019-05-09 09:00:00,52.19,67949.0,55050.0
2019-05-09 10:00:00,49.95,68666.0,55400.0
2019-05-09 11:00:00,49.93,68879.0,55400.0
2019-05-09 12:00:00,49.05,68934.0,55700.0
2019-05-09 13:00:00,47.76,68815.0,55550.0
2019-05-09 14:00:00,45.76,68437.0,54050.0
2019-05-09 15:00:00,45.33,68287.0,52000.0
2019-05-09 16:00:00,45.54,67670.0,50300.0
2019-05-09 17:00:00,46.5,67352.0,48950.0
2019-05-09 18:00:00,47.55,66716.0,49700.0
2019-05-09 19:00:00,50.87,66067.0,51400.0
2019-05-09 20:00:00,50.72,65172.0,50050.0
2019-05-09 21:00:00,49.9,64184.0,50050.0
2019-05-09 22:00:00,49.07,63642.0,50000.0
2019-05-09 23:00:00,44.0,61243.0,52950.0
2019-05-10 00:00:00,40.1,58688.0,51650.0
2019-05-10 01:00:00,38.83,56475.0,48300.0
2019-05-10 02:00:00,37.54,54524.0,47250.0
2019-05-10 03:00:00,37.25,54216.0,44350.0
2019-05-10 04:00:00,37.17,54312.0,43200.0
2019-05-10 05:00:00,39.02,55673.0,44750.0
2019-05-10 06:00:00,47.63,60000.0,48400.0
2019-05-10 07:00:00,54.58,62611.0,52800.0
2019-05-10 08:00:00,56.17,63572.0,55750.0
2019-05-10 09:00:00,53.07,64304.0,57000.0
2019-05-10 10:00:00,50.16,64874.0,56600.0
2019-05-10 11:00:00,46.93,64993.0,55950.0
2019-05-10 12:00:00,43.49,64150.0,56050.0
2019-05-10 13:00:00,39.02,62915.0,55750.0
2019-05-10 14:00:00,38.35,61886.0,53800.0
2019-05-10 15:00:00,37.36,60926.0,51450.0
2019-05-10 16:00:00,37.38,59738.0,49400.0
2019-05-10 17:00:00,42.7,59840.0,48150.0
2019-05-10 18:00:00,48.9,61530.0,48950.0
2019-05-10 19:00:00,50.48,62786.0,50100.0
2019-05-10 20:00:00,49.77,63116.0,48850.0
2019-05-10 21:00:00,51.45,63204.0,48900.0
2019-05-10 22:00:00,51.22,63259.0,49250.0
2019-05-10 23:00:00,48.47,61562.0,51600.0
2019-05-11 00:00:00,44.06,58998.0,49900.0
2019-05-11 01:00:00,40.0,57515.0,46300.0
2019-05-11 02:00:00,37.94,56769.0,44850.0
2019-05-11 03:00:00,34.1,53879.0,41600.0
2019-05-11 04:00:00,32.21,53294.0,40300.0
2019-05-11 05:00:00,32.08,53717.0,40050.0
2019-05-11 06:00:00,29.85,54495.0,40900.0
2019-05-11 07:00:00,29.22,57035.0,41850.0
2019-05-11 08:00:00,28.77,60472.0,44100.0
2019-05-11 09:00:00,30.08,62291.0,46750.0
2019-05-11 10:00:00,27.05,63156.0,48150.0
2019-05-11 11:00:00,27.95,63575.0,48500.0
2019-05-11 12:00:00,31.85,63740.0,49900.0
2019-05-11 13:00:00,33.28,62375.0,50200.0
2019-05-11 14:00:00,28.77,60154.0,47750.0
2019-05-11 15:00:00,25.61,58989.0,45250.0
2019-05-11 16:00:00,23.55,58240.0,43800.0
2019-05-11 17:00:00,29.21,58000.0,42550.0
2019-05-11 18:00:00,37.36,57829.0,43800.0
2019-05-11 19:00:00,39.9,57516.0,45600.0
2019-05-11 20:00:00,37.88,56475.0,45300.0
2019-05-11 21:00:00,39.18,55776.0,46250.0
2019-05-11 22:00:00,41.51,55632.0,47050.0
2019-05-11 23:00:00,38.67,55048.0,51100.0
2019-05-12 00:00:00,37.42,51869.0,48850.0
2019-05-12 01:00:00,31.88,50999.0,45600.0
2019-05-12 02:00:00,29.56,50488.0,44150.0
2019-05-12 03:00:00,26.25,49671.0,40950.0
2019-05-12 04:00:00,25.0,48649.0,39300.0
2019-05-12 05:00:00,24.04,48893.0,39200.0
2019-05-12 06:00:00,24.6,48930.0,39150.0
2019-05-12 07:00:00,27.21,49488.0,39650.0
2019-05-12 08:00:00,30.14,50067.0,41450.0
2019-05-12 09:00:00,25.27,51179.0,43700.0
2019-05-12 10:00:00,16.98,52589.0,45250.0
2019-05-12 11:00:00,15.4,52632.0,45750.0
2019-05-12 12:00:00,16.4,52564.0,46500.0
2019-05-12 13:00:00,8.36,49764.0,46200.0
2019-05-12 14:00:00,-5.16,49320.0,43050.0
2019-05-12 15:00:00,-12.27,48612.0,40450.0
2019-05-12 16:00:00,-1.27,48171.0,38800.0
2019-05-12 17:00:00,14.88,51137.0,38400.0
2019-05-12 18:00:00,32.51,53182.0,40400.0
2019-05-12 19:00:00,35.07,57406.0,43700.0
2019-05-12 20:00:00,40.0,58415.0,44750.0
2019-05-12 21:00:00,40.87,58424.0,46000.0
2019-05-12 22:00:00,42.71,59078.0,47200.0
2019-05-12 23:00:00,38.91,57944.0,50650.0
2019-05-13 00:00:00,37.72,53335.0,48400.0
2019-05-13 01:00:00,32.67,54061.0,45700.0
2019-05-13 02:00:00,31.81,54510.0,44950.0
2019-05-13 03:00:00,31.12,54313.0,42700.0
2019-05-13 04:00:00,30.57,54805.0,42050.0
2019-05-13 05:00:00,35.73,57748.0,44250.0
2019-05-13 06:00:00,46.16,61484.0,48650.0
2019-05-13 07:00:00,53.01,63990.0,53950.0
2019-05-13 08:00:00,53.01,65044.0,56450.0
2019-05-13 09:00:00,47.26,65698.0,56800.0
2019-05-13 10:00:00,40.0,65981.0,55650.0
2019-05-13 11:00:00,36.7,66521.0,55000.0
2019-05-13 12:00:00,34.7,66693.0,54950.0
2019-05-13 13:00:00,32.74,66150.0,54700.0
2019-05-13 14:00:00,31.33,65519.0,53050.0
2019-05-13 15:00:00,30.98,64795.0,50900.0
2019-05-13 16:00:00,32.06,64271.0,49100.0
2019-05-13 17:00:00,30.35,64191.0,47900.0
2019-05-13 18:00:00,43.6,65257.0,49250.0
2019-05-13 19:00:00,48.95,65083.0,51900.0
2019-05-13 20:00:00,44.75,64456.0,51250.0
2019-05-13 21:00:00,47.61,64165.0,50250.0
2019-05-13 22:00:00,46.88,63723.0,50100.0
2019-05-13 23:00:00,41.26,63145.0,53200.0
2019-05-14 00:00:00,38.34,59330.0,49600.0
2019-05-14 01:00:00,35.83,58082.0,46400.0
2019-05-14 02:00:00,35.32,56905.0,45200.0
2019-05-14 03:00:00,34.96,55922.0,42550.0
2019-05-14 04:00:00,35.6,55979.0,41550.0
2019-05-14 05:00:00,38.79,58016.0,43400.0
2019-05-14 06:00:00,45.34,60986.0,47500.0
2019-05-14 07:00:00,52.01,64351.0,52700.0
2019-05-14 08:00:00,55.53,65497.0,55350.0
2019-05-14 09:00:00,46.98,65270.0,55550.0
2019-05-14 10:00:00,40.71,65435.0,54600.0
2019-05-14 11:00:00,36.3,65724.0,54000.0
2019-05-14 12:00:00,34.26,67195.0,54000.0
2019-05-14 13:00:00,34.0,67067.0,53800.0
2019-05-14 14:00:00,33.84,66530.0,51850.0
2019-05-14 15:00:00,34.04,66172.0,49550.0
2019-05-14 16:00:00,34.93,65991.0,48100.0
2019-05-14 17:00:00,37.3,65484.0,47250.0
2019-05-14 18:00:00,43.95,65270.0,48800.0
2019-05-14 19:00:00,47.91,65155.0,51100.0
2019-05-14 20:00:00,46.06,63958.0,50200.0
2019-05-14 21:00:00,46.02,63387.0,49350.0
2019-05-14 22:00:00,45.19,63512.0,48950.0
2019-05-14 23:00:00,40.36,63014.0,51900.0
2019-05-15 00:00:00,37.1,58478.0,48500.0
2019-05-15 01:00:00,35.68,57003.0,45400.0
2019-05-15 02:00:00,35.57,56448.0,44400.0
2019-05-15 03:00:00,35.44,55853.0,42000.0
2019-05-15 04:00:00,34.38,55886.0,41000.0
2019-05-15 05:00:00,36.21,57436.0,42600.0
2019-05-15 06:00:00,43.61,59742.0,46400.0
2019-05-15 07:00:00,50.99,64060.0,51450.0
2019-05-15 08:00:00,55.07,65645.0,54200.0
2019-05-15 09:00:00,47.82,66879.0,55050.0
2019-05-15 10:00:00,44.84,67230.0,54600.0
2019-05-15 11:00:00,40.94,66689.0,54150.0
2019-05-15 12:00:00,38.77,66548.0,54150.0
2019-05-15 13:00:00,35.67,66591.0,54050.0
2019-05-15 14:00:00,35.57,66072.0,52750.0
2019-05-15 15:00:00,34.28,65050.0,50650.0
2019-05-15 16:00:00,35.52,64307.0,49150.0
2019-05-15 17:00:00,40.0,63760.0,47750.0
2019-05-15 18:00:00,44.11,64379.0,48650.0
2019-05-15 19:00:00,45.8,63888.0,50950.0
2019-05-15 20:00:00,44.37,63422.0,49500.0
2019-05-15 21:00:00,43.23,62786.0,48700.0
2019-05-15 22:00:00,43.5,62808.0,48600.0
2019-05-15 23:00:00,38.91,61297.0,51600.0
2019-05-16 00:00:00,34.5,58089.0,48700.0
2019-05-16 01:00:00,34.5,56803.0,45650.0
2019-05-16 02:00:00,34.01,55572.0,44700.0
2019-05-16 03:00:00,32.07,55170.0,42250.0
2019-05-16 04:00:00,33.09,55066.0,41250.0
2019-05-16 05:00:00,35.05,56986.0,43000.0
2019-05-16 06:00:00,42.7,59041.0,46350.0
2019-05-16 07:00:00,47.21,62384.0,51900.0
2019-05-16 08:00:00,49.3,63716.0,54350.0
2019-05-16 09:00:00,45.06,65064.0,54950.0
2019-05-16 10:00:00,44.23,65876.0,54400.0
2019-05-16 11:00:00,43.93,66065.0,54000.0
2019-05-16 12:00:00,41.7,66547.0,54000.0
2019-05-16 13:00:00,39.97,65977.0,53900.0
2019-05-16 14:00:00,38.87,65453.0,52300.0
2019-05-16 15:00:00,37.97,64109.0,50750.0
2019-05-16 16:00:00,35.9,63022.0,49250.0
2019-05-16 17:00:00,39.05,62307.0,48100.0
2019-05-16 18:00:00,40.97,62042.0,48850.0
2019-05-16 19:00:00,42.8,61510.0,50550.0
2019-05-16 20:00:00,41.58,60518.0,49300.0
2019-05-16 21:00:00,41.38,59708.0,48300.0
2019-05-16 22:00:00,40.83,60087.0,48650.0
2019-05-16 23:00:00,36.79,58573.0,51250.0
2019-05-17 00:00:00,35.7,57409.0,48250.0
2019-05-17 01:00:00,35.18,56008.0,45150.0
2019-05-17 02:00:00,34.25,54850.0,44150.0
2019-05-17 03:00:00,33.79,54443.0,41350.0
2019-05-17 04:00:00,34.0,54710.0,40250.0
2019-05-17 05:00:00,36.09,55740.0,41450.0
2019-05-17 06:00:00,41.13,58468.0,44450.0
2019-05-17 07:00:00,47.04,62459.0,49600.0
2019-05-17 08:00:00,51.12,63407.0,53050.0
2019-05-17 09:00:00,49.17,63823.0,54250.0
2019-05-17 10:00:00,46.27,64084.0,54200.0
2019-05-17 11:00:00,46.03,63707.0,54150.0
2019-05-17 12:00:00,44.86,63196.0,54200.0
2019-05-17 13:00:00,41.6,62485.0,54400.0
2019-05-17 14:00:00,39.15,61967.0,53100.0
2019-05-17 15:00:00,38.49,61153.0,51400.0
2019-05-17 16:00:00,39.04,60546.0,49750.0
2019-05-17 17:00:00,42.53,61139.0,48600.0
2019-05-17 18:00:00,45.7,61140.0,49550.0
2019-05-17 19:00:00,48.06,61282.0,50850.0
2019-05-17 20:00:00,47.15,60946.0,49350.0
2019-05-17 21:00:00,42.49,60694.0,48400.0
2019-05-17 22:00:00,48.32,60467.0,48850.0
2019-05-17 23:00:00,43.47,59171.0,51600.0
2019-05-18 00:00:00,37.37,55426.0,48600.0
2019-05-18 01:00:00,34.39,53263.0,44850.0
2019-05-18 02:00:00,34.85,52469.0,43250.0
2019-05-18 03:00:00,34.11,51229.0,39950.0
2019-05-18 04:00:00,34.76,50575.0,38700.0
2019-05-18 05:00:00,33.42,50721.0,38550.0
2019-05-18 06:00:00,33.92,50922.0,38800.0
2019-05-18 07:00:00,36.24,52501.0,40450.0
2019-05-18 08:00:00,38.99,54693.0,43000.0
2019-05-18 09:00:00,37.52,56235.0,45950.0
2019-05-18 10:00:00,35.12,56734.0,47350.0
2019-05-18 11:00:00,34.79,56256.0,47700.0
2019-05-18 12:00:00,33.9,56335.0,48750.0
2019-05-18 13:00:00,33.05,55997.0,48800.0
2019-05-18 14:00:00,32.36,55273.0,46500.0
2019-05-18 15:00:00,33.25,54715.0,44550.0
2019-05-18 16:00:00,34.1,54232.0,43150.0
2019-05-18 17:00:00,35.36,55432.0,42300.0
2019-05-18 18:00:00,39.08,56552.0,43450.0
2019-05-18 19:00:00,40.99,57811.0,44750.0
2019-05-18 20:00:00,45.17,58151.0,43800.0
2019-05-18 21:00:00,44.75,58030.0,43900.0
2019-05-18 22:00:00,44.96,58115.0,44950.0
2019-05-18 23:00:00,42.0,58017.0,48650.0
2019-05-19 00:00:00,39.66,52323.0,46550.0
2019-05-19 01:00:00,36.02,51333.0,43350.0
2019-05-19 02:00:00,35.0,50424.0,41950.0
2019-05-19 03:00:00,34.03,49800.0,38700.0
2019-05-19 04:00:00,32.63,49845.0,37000.0
2019-05-19 05:00:00,32.37,49071.0,36500.0
2019-05-19 06:00:00,33.37,49442.0,36250.0
2019-05-19 07:00:00,34.04,49717.0,37000.0
2019-05-19 08:00:00,35.07,50711.0,38800.0
2019-05-19 09:00:00,35.02,52257.0,41300.0
2019-05-19 10:00:00,34.08,53249.0,43250.0
2019-05-19 11:00:00,34.1,54347.0,44500.0
2019-05-19 12:00:00,33.8,55121.0,46500.0
2019-05-19 13:00:00,29.64,53741.0,46750.0
2019-05-19 14:00:00,27.41,52955.0,43800.0
2019-05-19 15:00:00,27.49,52561.0,41700.0
2019-05-19 16:00:00,30.28,52770.0,40500.0
2019-05-19 17:00:00,34.47,53410.0,39900.0
2019-05-19 18:00:00,38.28,54371.0,41500.0
2019-05-19 19:00:00,42.28,56065.0,43950.0
2019-05-19 20:00:00,42.34,56824.0,44200.0
2019-05-19 21:00:00,41.71,56804.0,44500.0
2019-05-19 22:00:00,43.33,58009.0,45100.0
2019-05-19 23:00:00,38.94,56714.0,48200.0
2019-05-20 00:00:00,37.3,54327.0,46150.0
2019-05-20 01:00:00,35.0,53908.0,43150.0
2019-05-20 02:00:00,34.55,53535.0,41750.0
2019-05-20 03:00:00,33.51,53135.0,39650.0
2019-05-20 04:00:00,33.77,53633.0,38800.0
2019-05-20 05:00:00,36.04,54491.0,40350.0
2019-05-20 06:00:00,44.31,58669.0,43800.0
2019-05-20 07:00:00,55.01,62200.0,49300.0
2019-05-20 08:00:00,57.38,64492.0,52650.0
2019-05-20 09:00:00,57.45,66365.0,54350.0
2019-05-20 10:00:00,56.63,67435.0,54700.0
2019-05-20 11:00:00,55.5,67829.0,54750.0
2019-05-20 12:00:00,51.99,68003.0,55350.0
2019-05-20 13:00:00,50.29,66617.0,55450.0
2019-05-20 14:00:00,47.59,65805.0,54600.0
2019-05-20 15:00:00,45.06,64816.0,52700.0
2019-05-20 16:00:00,43.25,63786.0,51050.0
2019-05-20 17:00:00,46.09,63807.0,49800.0
2019-05-20 18:00:00,47.91,64163.0,50250.0
2019-05-20 19:00:00,49.39,63674.0,51750.0
2019-05-20 20:00:00,46.18,62661.0,49550.0
2019-05-20 21:00:00,45.8,61597.0,47950.0
2019-05-20 22:00:00,44.17,61710.0,48350.0
2019-05-20 23:00:00,37.66,59995.0,51300.0
2019-05-21 00:00:00,35.2,58550.0,48500.0
2019-05-21 01:00:00,34.44,56386.0,45050.0
2019-05-21 02:00:00,33.12,55020.0,44150.0
2019-05-21 03:00:00,31.49,54265.0,41800.0
2019-05-21 04:00:00,32.37,54403.0,40750.0
2019-05-21 05:00:00,33.03,56556.0,42350.0
2019-05-21 06:00:00,40.07,59406.0,45600.0
2019-05-21 07:00:00,48.06,62163.0,51100.0
2019-05-21 08:00:00,57.61,64085.0,54100.0
2019-05-21 09:00:00,55.0,65964.0,55200.0
2019-05-21 10:00:00,52.52,66878.0,54700.0
2019-05-21 11:00:00,51.15,67431.0,54300.0
2019-05-21 12:00:00,49.85,68000.0,54200.0
2019-05-21 13:00:00,46.27,67735.0,54250.0
2019-05-21 14:00:00,43.52,66549.0,53000.0
2019-05-21 15:00:00,38.98,65621.0,51750.0
2019-05-21 16:00:00,38.6,64999.0,50400.0
2019-05-21 17:00:00,39.6,64590.0,49300.0
2019-05-21 18:00:00,45.95,64522.0,49750.0
2019-05-21 19:00:00,46.96,64286.0,50800.0
2019-05-21 20:00:00,44.87,63094.0,48900.0
2019-05-21 21:00:00,44.11,61878.0,47400.0
2019-05-21 22:00:00,43.45,61068.0,47750.0
2019-05-21 23:00:00,37.39,59124.0,50500.0
2019-05-22 00:00:00,32.66,55805.0,47500.0
2019-05-22 01:00:00,32.5,53874.0,44200.0
2019-05-22 02:00:00,29.66,52964.0,43100.0
2019-05-22 03:00:00,29.0,51273.0,40450.0
2019-05-22 04:00:00,29.61,51358.0,39300.0
2019-05-22 05:00:00,33.09,54004.0,40750.0
2019-05-22 06:00:00,37.6,56456.0,43800.0
2019-05-22 07:00:00,46.6,60436.0,49050.0
2019-05-22 08:00:00,50.35,62842.0,52550.0
2019-05-22 09:00:00,48.37,64091.0,53500.0
2019-05-22 10:00:00,45.77,64763.0,53200.0
2019-05-22 11:00:00,42.41,65379.0,53150.0
2019-05-22 12:00:00,40.99,65146.0,53450.0
2019-05-22 13:00:00,38.65,64684.0,53400.0
2019-05-22 14:00:00,36.99,63482.0,52250.0
2019-05-22 15:00:00,36.02,62645.0,50550.0
2019-05-22 16:00:00,35.71,61444.0,49300.0
2019-05-22 17:00:00,39.0,60963.0,48250.0
2019-05-22 18:00:00,42.85,61474.0,49050.0
2019-05-22 19:00:00,47.47,61718.0,50600.0
2019-05-22 20:00:00,48.99,61139.0,48450.0
2019-05-22 21:00:00,48.14,60478.0,46800.0
2019-05-22 22:00:00,48.45,60315.0,47000.0
2019-05-22 23:00:00,41.16,58370.0,49650.0
2019-05-23 00:00:00,35.8,56405.0,47150.0
2019-05-23 01:00:00,33.32,54594.0,43700.0
2019-05-23 02:00:00,32.37,53072.0,42300.0
2019-05-23 03:00:00,30.14,51902.0,39600.0
2019-05-23 04:00:00,27.41,51622.0,38550.0
2019-05-23 05:00:00,30.79,53396.0,39750.0
2019-05-23 06:00:00,36.74,56503.0,42950.0
2019-05-23 07:00:00,46.77,61498.0,48350.0
2019-05-23 08:00:00,47.06,63147.0,51250.0
2019-05-23 09:00:00,40.86,64312.0,52500.0
2019-05-23 10:00:00,35.85,64564.0,52350.0
2019-05-23 11:00:00,35.6,64598.0,52500.0
2019-05-23 12:00:00,35.56,64590.0,52800.0
2019-05-23 13:00:00,35.74,64506.0,53050.0
2019-05-23 14:00:00,35.55,63891.0,51900.0
2019-05-23 15:00:00,36.76,62789.0,50300.0
2019-05-23 16:00:00,37.57,61492.0,48800.0
2019-05-23 17:00:00,43.04,62144.0,47950.0
2019-05-23 18:00:00,48.55,63047.0,48650.0
2019-05-23 19:00:00,52.38,62766.0,50100.0
2019-05-23 20:00:00,50.15,62272.0,48000.0
2019-05-23 21:00:00,49.45,61589.0,46550.0
2019-05-23 22:00:00,49.41,61287.0,46600.0
2019-05-23 23:00:00,45.27,59872.0,49600.0
2019-05-24 00:00:00,39.9,56844.0,46550.0
2019-05-24 01:00:00,35.24,54933.0,42950.0
2019-05-24 02:00:00,34.08,53566.0,41700.0
2019-05-24 03:00:00,32.37,51882.0,38900.0
2019-05-24 04:00:00,25.69,51854.0,37850.0
2019-05-24 05:00:00,29.7,53094.0,38700.0
2019-05-24 06:00:00,38.03,55688.0,41400.0
2019-05-24 07:00:00,47.14,60754.0,46400.0
2019-05-24 08:00:00,50.95,62490.0,49950.0
2019-05-24 09:00:00,45.94,63169.0,51700.0
2019-05-24 10:00:00,43.78,63100.0,52100.0
2019-05-24 11:00:00,39.54,62949.0,52350.0
2019-05-24 12:00:00,37.48,62493.0,52500.0
2019-05-24 13:00:00,35.85,62275.0,52800.0
2019-05-24 14:00:00,35.35,61332.0,51400.0
2019-05-24 15:00:00,35.0,60973.0,49500.0
2019-05-24 16:00:00,35.08,60574.0,47900.0
2019-05-24 17:00:00,36.64,61285.0,46800.0
2019-05-24 18:00:00,41.64,61287.0,47600.0
2019-05-24 19:00:00,44.88,60891.0,48300.0
2019-05-24 20:00:00,41.05,60069.0,46850.0
2019-05-24 21:00:00,39.26,59612.0,45650.0
2019-05-24 22:00:00,45.06,59918.0,45850.0
2019-05-24 23:00:00,41.89,58372.0,49100.0
2019-05-25 00:00:00,41.97,55644.0,45950.0
2019-05-25 01:00:00,37.15,53288.0,42400.0
2019-05-25 02:00:00,35.07,51710.0,40600.0
2019-05-25 03:00:00,34.03,50406.0,37400.0
2019-05-25 04:00:00,33.84,49615.0,35700.0
2019-05-25 05:00:00,33.09,49521.0,35250.0
2019-05-25 06:00:00,34.05,49907.0,35400.0
2019-05-25 07:00:00,35.11,51593.0,36850.0
2019-05-25 08:00:00,37.7,53673.0,39650.0
2019-05-25 09:00:00,37.56,55576.0,42650.0
2019-05-25 10:00:00,36.32,56866.0,43950.0
2019-05-25 11:00:00,35.2,57622.0,44550.0
2019-05-25 12:00:00,34.24,57518.0,45850.0
2019-05-25 13:00:00,33.01,56854.0,46200.0
2019-05-25 14:00:00,31.42,56444.0,44000.0
2019-05-25 15:00:00,31.35,56246.0,42350.0
2019-05-25 16:00:00,32.08,55963.0,40950.0
2019-05-25 17:00:00,34.19,56203.0,40150.0
2019-05-25 18:00:00,37.48,57395.0,41150.0
2019-05-25 19:00:00,41.12,57472.0,42500.0
2019-05-25 20:00:00,44.47,55497.0,41600.0
2019-05-25 21:00:00,44.71,55319.0,41400.0
2019-05-25 22:00:00,44.47,56185.0,42350.0
2019-05-25 23:00:00,40.58,56366.0,46450.0
2019-05-26 00:00:00,36.4,54954.0,43450.0
2019-05-26 01:00:00,33.04,52672.0,40300.0
2019-05-26 02:00:00,28.02,50733.0,38800.0
2019-05-26 03:00:00,13.53,48644.0,35650.0
2019-05-26 04:00:00,22.23,46910.0,34050.0
2019-05-26 05:00:00,13.38,46361.0,33300.0
2019-05-26 06:00:00,14.63,46545.0,32450.0
2019-05-26 07:00:00,18.65,47449.0,33150.0
2019-05-26 08:00:00,24.58,49092.0,35050.0
2019-05-26 09:00:00,20.87,50444.0,37650.0
2019-05-26 10:00:00,18.69,51202.0,39650.0
2019-05-26 11:00:00,21.79,51265.0,41400.0
2019-05-26 12:00:00,18.38,50787.0,43350.0
2019-05-26 13:00:00,3.68,48681.0,43450.0
2019-05-26 14:00:00,-7.3,48010.0,41200.0
2019-05-26 15:00:00,-3.93,48003.0,39100.0
2019-05-26 16:00:00,4.67,47832.0,37950.0
2019-05-26 17:00:00,18.65,51664.0,37450.0
2019-05-26 18:00:00,33.01,52492.0,38900.0
2019-05-26 19:00:00,36.63,52913.0,41300.0
2019-05-26 20:00:00,37.16,53129.0,41250.0
2019-05-26 21:00:00,36.59,54543.0,41150.0
2019-05-26 22:00:00,36.37,55413.0,42050.0
2019-05-26 23:00:00,32.45,55152.0,45250.0
2019-05-27 00:00:00,21.94,51474.0,42650.0
2019-05-27 01:00:00,16.09,49822.0,39650.0
2019-05-27 02:00:00,15.25,48951.0,38500.0
2019-05-27 03:00:00,14.09,48471.0,36050.0
2019-05-27 04:00:00,19.65,49270.0,35400.0
2019-05-27 05:00:00,28.76,50633.0,36650.0
2019-05-27 06:00:00,28.12,55076.0,39350.0
2019-05-27 07:00:00,43.75,59353.0,44700.0
2019-05-27 08:00:00,43.35,60754.0,48450.0
2019-05-27 09:00:00,42.37,61875.0,50450.0
2019-05-27 10:00:00,39.74,62430.0,51250.0
2019-05-27 11:00:00,39.27,62682.0,51800.0
2019-05-27 12:00:00,38.03,62338.0,52300.0
2019-05-27 13:00:00,38.0,62215.0,52700.0
2019-05-27 14:00:00,36.43,62685.0,52200.0
2019-05-27 15:00:00,35.89,62363.0,50700.0
2019-05-27 16:00:00,35.46,62459.0,49450.0
2019-05-27 17:00:00,27.13,62752.0,48000.0
2019-05-27 18:00:00,32.78,63379.0,49000.0
2019-05-27 19:00:00,33.98,62945.0,50500.0
2019-05-27 20:00:00,29.13,60727.0,47700.0
2019-05-27 21:00:00,28.37,60097.0,45750.0
2019-05-27 22:00:00,37.72,61636.0,45750.0
2019-05-27 23:00:00,38.64,60656.0,49250.0
2019-05-28 00:00:00,34.07,58141.0,46200.0
